id,part_code,part_name,locator_id,created_at
107395e8-f0f3-4a0b-8dbd-3762da93e293,SKU-11611,Casing G97,CTRA1-M-050-2,2026-07-21 02:30:02.965479+00
108389b3-5e5a-413c-9456-769d3edbd370,SKU-12134,Body Shell W80,CTRA1-Q-060-1,2026-07-21 02:30:02.965479+00
1085acc3-0706-4d55-8c89-1308e96b5b16,SKU-12754,Panel L62,CTRA1-V-055-1,2026-07-21 02:30:02.965479+00
10880d76-8a0f-48d5-b60b-c849bf445fbf,SKU-10368,Sensor Component K21,CTRA1-C-059-1,2026-07-21 02:30:02.965479+00
10a28723-8359-4673-93f2-c6d92e453bbb,SKU-12594,Gearbox L77,CTRA1-U-038-1,2026-07-21 02:30:02.965479+00
10ad478e-db41-461d-b8b6-d269ecc5cb33,SKU-12824,Wheel Axle F52,CTRA1-W-027-1,2026-07-21 02:30:02.965479+00
10bdbae7-01ba-415e-acd4-64b8bec040ce,SKU-12793,Sensor Component H53,CTRA1-W-011-2,2026-07-21 02:30:02.965479+00
10ccef63-f1a1-4001-94d6-51c1920ffcc8,SKU-11902,Wheel Axle O93,CTRA1-P-007-1,2026-07-21 02:30:02.965479+00
10d01a43-5a17-4335-b541-8bff87410a9f,SKU-11677,Gearbox R98,CTRA1-N-020-2,2026-07-21 02:30:02.965479+00
10d0f66f-c4d0-49df-9904-71e5725247ae,SKU-12083,Gearbox H2,CTRA1-Q-034-2,2026-07-21 02:30:02.965479+00
10d851f4-0ae0-4d29-859f-f54cce89d7bd,SKU-12501,Gearbox D79,CTRA1-T-054-2,2026-07-21 02:30:02.965479+00
10e408cb-7fe3-49bb-9469-f921975bc394,SKU-12983,Body Shell S85,CTRA1-X-043-2,2026-07-21 02:30:02.965479+00
10ece4b1-d792-4f5b-95b6-43f748346348,SKU-11039,Motor K75,CTRA1-I-016-2,2026-07-21 02:30:02.965479+00
112f22d9-70a0-49bf-8f5c-7861e316c248,SKU-12907,Casing X7,CTRA1-X-005-2,2026-07-21 02:30:02.965479+00
113c9c18-af8c-4fcb-9b44-257b1201d9b5,SKU-10579,Wheel Axle R24,CTRA1-E-038-2,2026-07-21 02:30:02.965479+00
1143fa7c-c4c1-4581-ad5c-4f74e014c624,SKU-10598,Wheel Axle J17,CTRA1-E-048-1,2026-07-21 02:30:02.965479+00
114a13d9-d9eb-45d1-81c0-f3886e125358,SKU-11322,Motor R63,CTRA1-K-032-1,2026-07-21 02:30:02.965479+00
114b0f03-52be-4ef6-b4e2-c906e7a9189f,SKU-10300,Body Shell A98,CTRA1-C-025-1,2026-07-21 02:30:02.965479+00
114e8d93-1b1a-468a-ac27-94b87afb28bc,SKU-12073,Wheel Axle M60,CTRA1-Q-029-2,2026-07-21 02:30:02.965479+00
116f75ea-e780-4a60-bfc4-287385d320dd,SKU-12648,Motor O84,CTRA1-V-002-1,2026-07-21 02:30:02.965479+00
1194ae4f-c37e-4170-bd80-74dcb095a9f7,SKU-10175,Panel I26,CTRA1-B-025-2,2026-07-21 02:30:02.965479+00
11d1084d-78f0-454d-86dd-63b4a160f7d4,SKU-10853,Body Shell G71,CTRA1-G-049-2,2026-07-21 02:30:02.965479+00
11d33824-ac9a-4404-a5ce-7c1117cb909b,SKU-11179,Body Shell L56,CTRA1-J-023-2,2026-07-21 02:30:02.965479+00
1210b195-d6f6-4c2f-87e1-b2d4b8d4e15b,SKU-11731,Motor E61,CTRA1-N-047-2,2026-07-21 02:30:02.965479+00
12294910-4429-454a-b0be-fb6c1bd95eab,SKU-10780,Wheel Axle E50,CTRA1-G-013-1,2026-07-21 02:30:02.965479+00
1229e139-26da-4851-92b3-d32fc671eac3,SKU-12519,Motor S41,CTRA1-T-063-2,2026-07-21 02:30:02.965479+00
1239b13e-4a8b-45ba-ac4b-cff67e403a80,SKU-12681,Motor J2,CTRA1-V-018-2,2026-07-21 02:30:02.965479+00
123c473e-e51e-481c-a1a0-d4dfa26f6e73,SKU-11287,Gearbox Z52,CTRA1-K-014-2,2026-07-21 02:30:02.965479+00
1243fa7c-1141-4b00-8a2f-0aadc909f100,SKU-12021,Body Shell T95,CTRA1-Q-003-2,2026-07-21 02:30:02.965479+00
12577398-2c53-4977-892a-17dcab94d212,SKU-11619,Motor H94,CTRA1-M-054-2,2026-07-21 02:30:02.965479+00
126cd316-5c1a-4af6-a291-2b88d2949f6e,SKU-10141,Chassis E69,CTRA1-B-008-2,2026-07-21 02:30:02.965479+00
12771a63-47d5-4b01-ae2f-e81241c94bde,SKU-10633,Motor O52,CTRA1-F-002-2,2026-07-21 02:30:02.965479+00
12843151-9d70-4424-b069-0db543228b42,SKU-11011,Casing U94,CTRA1-I-002-2,2026-07-21 02:30:02.965479+00
12863f1f-b736-44e6-8891-bf8337a17272,SKU-11241,Sensor Component G41,CTRA1-J-054-2,2026-07-21 02:30:02.965479+00
128955a0-03b9-4ed3-9bf6-3e544aa31ca4,SKU-11939,Body Shell B6,CTRA1-P-025-2,2026-07-21 02:30:02.965479+00
128e2f27-d46a-4a2a-b61a-acfaf986def8,SKU-11867,Body Shell P10,CTRA1-O-052-2,2026-07-21 02:30:02.965479+00
12a25d4d-a4a3-47f4-aaf5-f3d03eeac3ce,SKU-11351,Chassis F63,CTRA1-K-046-2,2026-07-21 02:30:02.965479+00
12a7a15e-ffdd-4a5b-bbdb-003aedde766c,SKU-11928,Wheel Axle E43,CTRA1-P-020-1,2026-07-21 02:30:02.965479+00
12c35d01-8de3-4612-b2a0-42b01c97cbbe,SKU-11435,Gearbox I61,CTRA1-L-025-2,2026-07-21 02:30:02.965479+00
12d125a9-3ef1-47ed-8774-f754a8e813f6,SKU-10179,Casing Q89,CTRA1-B-027-2,2026-07-21 02:30:02.965479+00
12ded913-110c-428c-b67f-66e994c614d8,SKU-11863,Panel E64,CTRA1-O-050-2,2026-07-21 02:30:02.965479+00
12ed6132-4d80-462b-b2d8-f0d8e4576148,SKU-10164,Gearbox Z8,CTRA1-B-020-1,2026-07-21 02:30:02.965479+00
12f4aaed-e469-4dbf-b75c-6dd2b8c08fab,SKU-10924,Panel P6,CTRA1-H-022-1,2026-07-21 02:30:02.965479+00
1300e48e-255c-472e-8109-30cb85a1a34a,SKU-11859,Gearbox X97,CTRA1-O-048-2,2026-07-21 02:30:02.965479+00
13254f63-4a3e-41f7-b65e-b23e532718ce,SKU-12977,Body Shell H67,CTRA1-X-040-2,2026-07-21 02:30:02.965479+00
132e4321-9df2-4729-8345-c26ae93d3aba,SKU-10929,Wheel Axle O13,CTRA1-H-024-2,2026-07-21 02:30:02.965479+00
134c8194-622d-4e97-87c6-d3ee23f9728f,SKU-12835,Wheel Axle M32,CTRA1-W-032-2,2026-07-21 02:30:02.965479+00
135819e3-a193-4a6c-a927-c055bd4f9cd1,SKU-10846,Sensor Component N1,CTRA1-G-046-1,2026-07-21 02:30:02.965479+00
13cdeac3-0ec4-43d8-ac60-834a71ef92bc,SKU-12457,Gearbox J3,CTRA1-T-032-2,2026-07-21 02:30:02.965479+00
13edf028-0c1f-4415-8c2d-11647bb272af,SKU-12185,Casing S52,CTRA1-R-022-2,2026-07-21 02:30:02.965479+00
13fa2b1f-f78e-45ba-800c-4172f5c86bb2,SKU-10339,Chassis S38,CTRA1-C-044-2,2026-07-21 02:30:02.965479+00
14263286-67a5-4f75-acc8-5dcb14336c89,SKU-10045,Chassis I60,CTRA1-A-023-2,2026-07-21 02:30:02.965479+00
1488b9e8-083b-4d86-96ce-d84413fc990c,SKU-11503,Gearbox F87,CTRA1-L-059-2,2026-07-21 02:30:02.965479+00
14901ff0-2aa4-4561-88a2-6f44e877f2be,SKU-12664,Casing X98,CTRA1-V-010-1,2026-07-21 02:30:02.965479+00
14b839fa-9647-4449-ac53-7c7efd1dfb32,SKU-11633,Wheel Axle X47,CTRA1-M-061-2,2026-07-21 02:30:02.965479+00
14bc6385-9226-46eb-83bb-886810de5686,SKU-12857,Wheel Axle S98,CTRA1-W-043-2,2026-07-21 02:30:02.965479+00
14c65969-6d94-45f2-aa43-5194c7e80aad,SKU-12143,Sensor Component V57,CTRA1-Q-064-2,2026-07-21 02:30:02.965479+00
14d0b816-e3fe-4ec8-a735-15698c6f1146,SKU-11820,Casing G90,CTRA1-O-029-1,2026-07-21 02:30:02.965479+00
14f926a8-d65e-4ef2-9be1-4294b43a81d5,SKU-11343,Casing C60,CTRA1-K-042-2,2026-07-21 02:30:02.965479+00
15028685-f3d4-4adb-8e24-0e2e242b5d83,SKU-10479,Casing F13,CTRA1-D-051-2,2026-07-21 02:30:02.965479+00
1508730c-4118-46f9-a5db-a9ea28e5a13b,SKU-10370,Gearbox P32,CTRA1-C-060-1,2026-07-21 02:30:02.965479+00
1516954e-7ac2-43de-9551-3f5f5a900a85,SKU-12706,Motor B38,CTRA1-V-031-1,2026-07-21 02:30:02.965479+00
153cc407-b757-4954-882e-24561731e17b,SKU-10700,Panel D42,CTRA1-F-036-1,2026-07-21 02:30:02.965479+00
15463a23-0438-41e3-b752-017577d0e496,SKU-11810,Body Shell T2,CTRA1-O-024-1,2026-07-21 02:30:02.965479+00
156704ce-76e6-429d-af12-e74d18090ad7,SKU-10840,Panel G78,CTRA1-G-043-1,2026-07-21 02:30:02.965479+00
15733467-8249-4723-9335-d664bf10c368,SKU-10268,Wheel Axle M14,CTRA1-C-009-1,2026-07-21 02:30:02.965479+00
1577dd32-1047-4211-baeb-a9720708314d,SKU-12765,Chassis X36,CTRA1-V-060-2,2026-07-21 02:30:02.965479+00
157d1cea-d55e-483d-b2e6-72569d6ad6dc,SKU-11890,Sensor Component D19,CTRA1-O-064-1,2026-07-21 02:30:02.965479+00
15816564-77c3-4be2-a84e-487c85a8e23e,SKU-11180,Sensor Component T12,CTRA1-J-024-1,2026-07-21 02:30:02.965479+00
158ab9d8-c0fa-47f2-bc53-d957a1c1b45d,SKU-11825,Body Shell D32,CTRA1-O-031-2,2026-07-21 02:30:02.965479+00
158e2861-ea21-4082-8b9a-28ab887c7615,SKU-10054,Motor R9,CTRA1-A-028-1,2026-07-21 02:30:02.965479+00
159840ae-5a0c-418d-8174-488080bd8b55,SKU-10888,Panel F52,CTRA1-H-004-1,2026-07-21 02:30:02.965479+00
15ac0d0f-e8bb-4e1f-a206-aff2c3fc62bd,SKU-12429,Motor T37,CTRA1-T-018-2,2026-07-21 02:30:02.965479+00
15dad05a-6417-4de2-b16f-d86597fccc82,SKU-10176,Casing M80,CTRA1-B-026-1,2026-07-21 02:30:02.965479+00
16464c20-db21-47c6-b80a-d66719881e30,SKU-10361,Panel J64,CTRA1-C-055-2,2026-07-21 02:30:02.965479+00
1656be8b-02c1-488a-b91f-a5d572e20258,SKU-11306,Body Shell C62,CTRA1-K-024-1,2026-07-21 02:30:02.965479+00
168f043a-f7e2-46c4-92d7-5131a4be87a1,SKU-10911,Motor N52,CTRA1-H-015-2,2026-07-21 02:30:02.965479+00
16a4ca47-4b67-460b-bd38-367a94e56a48,SKU-12254,Casing P13,CTRA1-R-057-1,2026-07-21 02:30:02.965479+00
16a6c1a1-9b40-4d35-a37d-73265e5bc26c,SKU-12709,Panel I17,CTRA1-V-032-2,2026-07-21 02:30:02.965479+00
16ccb76c-f79c-4654-85a7-b4607b45a006,SKU-10771,Motor F99,CTRA1-G-008-2,2026-07-21 02:30:02.965479+00
16d80c26-4452-4e0e-a600-2dedbdaf62d0,SKU-11576,Wheel Axle Y2,CTRA1-M-033-1,2026-07-21 02:30:02.965479+00
16f336d6-fee0-42bc-8052-cfd325469933,SKU-12201,Casing L81,CTRA1-R-030-2,2026-07-21 02:30:02.965479+00
1708e256-8b29-4a59-9b10-4049ace63f37,SKU-10992,Wheel Axle N56,CTRA1-H-056-1,2026-07-21 02:30:02.965479+00
1744222d-bf4a-4637-82e2-0723ab000ed7,SKU-10759,Sensor Component P10,CTRA1-G-002-2,2026-07-21 02:30:02.965479+00
174fb1f9-001c-4c2a-8ec9-89f1b2f50d91,SKU-11517,Panel W17,CTRA1-M-003-2,2026-07-21 02:30:02.965479+00
1792de98-1586-4664-8882-4d7b1cf9d633,SKU-11316,Chassis R44,CTRA1-K-029-1,2026-07-21 02:30:02.965479+00
17960934-1bf5-4816-a1b8-e22143a69c0e,SKU-12767,Wheel Axle L86,CTRA1-V-061-2,2026-07-21 02:30:02.965479+00
17995dcc-e8ae-4be3-9089-cee57cf137d4,SKU-12585,Panel T60,CTRA1-U-033-2,2026-07-21 02:30:02.965479+00
17e05ace-fbad-4976-8346-5b701e068cff,SKU-11094,Body Shell P74,CTRA1-I-044-1,2026-07-21 02:30:02.965479+00
184c5262-a9a5-4e0a-93c4-a1309c081d72,SKU-12368,Sensor Component Z7,CTRA1-S-051-1,2026-07-21 02:30:02.965479+00
185e1c9b-1e11-4e50-959e-de5d2a1b0295,SKU-12382,Sensor Component N85,CTRA1-S-058-1,2026-07-21 02:30:02.965479+00
185f0c5f-4bf1-4886-a64c-2ad44ea54171,SKU-10914,Motor V92,CTRA1-H-017-1,2026-07-21 02:30:02.965479+00
1877bc6f-7fd9-4f61-ae1c-2f7a014b054f,SKU-12630,Casing D44,CTRA1-U-056-1,2026-07-21 02:30:02.965479+00
1885df7f-de72-4203-bc89-640fc79edb27,SKU-10948,Gearbox S12,CTRA1-H-034-1,2026-07-21 02:30:02.965479+00
189ede49-22f1-485c-83df-033e14a19c57,SKU-11782,Chassis P76,CTRA1-O-010-1,2026-07-21 02:30:02.965479+00
18b34825-14c2-434e-bbbf-f7e45711c7ac,SKU-11937,Casing U15,CTRA1-P-024-2,2026-07-21 02:30:02.965479+00
1909c4e2-3a1b-4f37-8f57-ee490a780ee3,SKU-10359,Body Shell Y76,CTRA1-C-054-2,2026-07-21 02:30:02.965479+00
19300d9a-e808-4496-a597-de4f77f0293a,SKU-11919,Body Shell P28,CTRA1-P-015-2,2026-07-21 02:30:02.965479+00
1951cb23-6506-438a-bb20-a98bc742f9fc,SKU-12193,Motor K11,CTRA1-R-026-2,2026-07-21 02:30:02.965479+00
19577d5b-af15-45a2-afb1-7059bc2f9197,SKU-10750,Motor K3,CTRA1-F-061-1,2026-07-21 02:30:02.965479+00
196ccc3d-eb7c-4dfd-95c8-b8ed41cef871,SKU-12118,Motor Q52,CTRA1-Q-052-1,2026-07-21 02:30:02.965479+00
198280af-1104-42e3-9f2f-f22259193d11,SKU-12524,Motor J72,CTRA1-U-003-1,2026-07-21 02:30:02.965479+00
198a75ed-05db-475c-b3f9-048f833e91d5,SKU-10505,Wheel Axle F52,CTRA1-E-001-2,2026-07-21 02:30:02.965479+00
19975450-37a0-4d7e-a10b-e447cad58bd5,SKU-11577,Sensor Component R16,CTRA1-M-033-2,2026-07-21 02:30:02.965479+00
19be77cf-caa7-41c7-94b4-39e5ae80e381,SKU-11511,Motor Z40,CTRA1-L-063-2,2026-07-21 02:30:02.965479+00
19c4ed6a-d08e-43a3-a7ba-0b2d25387394,SKU-10674,Sensor Component D47,CTRA1-F-023-1,2026-07-21 02:30:02.965479+00
19cecb25-13af-4acd-b380-ba156967e1b0,SKU-12094,Casing N13,CTRA1-Q-040-1,2026-07-21 02:30:02.965479+00
19ef5bbb-1572-4336-a89a-7261ad6425a0,SKU-10253,Body Shell C81,CTRA1-C-001-2,2026-07-21 02:30:02.965479+00
1a10f64d-5787-43e1-a4ad-f3e5eb0ea2ba,SKU-11454,Wheel Axle S11,CTRA1-L-035-1,2026-07-21 02:30:02.965479+00
1a1d51a3-d89b-4e37-a6df-a0ca0584f665,SKU-11013,Wheel Axle X43,CTRA1-I-003-2,2026-07-21 02:30:02.965479+00
1a38f9b8-3af1-451c-b82d-2a63187b0570,SKU-11441,Casing D26,CTRA1-L-028-2,2026-07-21 02:30:02.965479+00
1a5b292e-1df1-4676-97f4-a9aef38cd7c0,SKU-12852,Casing S50,CTRA1-W-041-1,2026-07-21 02:30:02.965479+00
1a6bf5d7-5e1b-4364-9ec4-ebdcc284c71d,SKU-10544,Panel P46,CTRA1-E-021-1,2026-07-21 02:30:02.965479+00
1a81466a-401a-4e6d-843d-617f48c90bc1,SKU-11794,Panel I67,CTRA1-O-016-1,2026-07-21 02:30:02.965479+00
1a9b5699-ba51-495c-9f70-e8cb97f48415,SKU-12672,Motor R36,CTRA1-V-014-1,2026-07-21 02:30:02.965479+00
1abfc9ac-6cc8-46d5-a464-78e92016987d,SKU-12153,Motor Q32,CTRA1-R-006-2,2026-07-21 02:30:02.965479+00
1ac240f1-103e-4d49-bba3-b14f9ae76063,SKU-10666,Panel E41,CTRA1-F-019-1,2026-07-21 02:30:02.965479+00
1aee10ef-fec5-49fd-a406-a97ce31826b5,SKU-11152,Gearbox W16,CTRA1-J-010-1,2026-07-21 02:30:02.965479+00
1b09c8d1-efef-4f62-b102-da2d16e81ece,SKU-11614,Casing K95,CTRA1-M-052-1,2026-07-21 02:30:02.965479+00
1b408e2d-aad1-4b03-8733-71143256ae1f,SKU-11502,Sensor Component F71,CTRA1-L-059-1,2026-07-21 02:30:02.965479+00
1b565096-f5db-4034-8e36-917f8665b366,SKU-12086,Casing H88,CTRA1-Q-036-1,2026-07-21 02:30:02.965479+00
1b6090bd-b32c-4df5-a43d-1e3a31f08aa5,SKU-11516,Panel K62,CTRA1-M-003-1,2026-07-21 02:30:02.965479+00
1b927052-ce9f-4ff5-91d7-b2b8716b7b7f,SKU-11920,Motor L59,CTRA1-P-016-1,2026-07-21 02:30:02.965479+00
1ba1995e-aab0-49a6-bdb7-cdf579a4f8bb,SKU-11201,Panel P73,CTRA1-J-034-2,2026-07-21 02:30:02.965479+00
1ba44667-aa9b-4f32-ae47-30ac6fbedb03,SKU-11199,Casing U14,CTRA1-J-033-2,2026-07-21 02:30:02.965479+00
1bcab691-bc20-451d-938d-8caf14f2b349,SKU-10263,Wheel Axle K52,CTRA1-C-006-2,2026-07-21 02:30:02.965479+00
1bcae26b-ef75-4b48-a8fd-9ec08cde2afe,SKU-12839,Motor K81,CTRA1-W-034-2,2026-07-21 02:30:02.965479+00
1bf0ca07-4904-4c1f-8e52-a630ad0d5dd7,SKU-12615,Body Shell D32,CTRA1-U-048-2,2026-07-21 02:30:02.965479+00
1c2e8b7c-9fcd-400a-b96c-9a83e2827c95,SKU-11340,Panel H43,CTRA1-K-041-1,2026-07-21 02:30:02.965479+00
1c3415c4-0a61-4020-8c98-3e4f194c9d96,SKU-10188,Sensor Component P83,CTRA1-B-032-1,2026-07-21 02:30:02.965479+00
1c39738f-361a-4a9c-9883-8a14346ae61d,SKU-11667,Gearbox C42,CTRA1-N-015-2,2026-07-21 02:30:02.965479+00
1c57368d-b415-4f65-9fda-2f16b3ca4b7a,SKU-10178,Body Shell I8,CTRA1-B-027-1,2026-07-21 02:30:02.965479+00
1c5e018f-5df4-4077-bff6-ae5c6c16a62b,SKU-12509,Motor E57,CTRA1-T-058-2,2026-07-21 02:30:02.965479+00
1c6a931c-1192-48b9-88ab-7d4cd2b6a223,SKU-11372,Gearbox S31,CTRA1-K-057-1,2026-07-21 02:30:02.965479+00
1cb57e28-7f53-43ab-8d82-89862a66ca25,SKU-11695,Casing C19,CTRA1-N-029-2,2026-07-21 02:30:02.965479+00
1cb9ab7b-4018-4d10-ba04-3947bfab832c,SKU-11854,Casing D60,CTRA1-O-046-1,2026-07-21 02:30:02.965479+00
1cfa8f39-49da-4ff6-9f6e-b965fe2a8b2f,SKU-10010,Chassis Y60,CTRA1-A-006-1,2026-07-21 02:30:02.965479+00
1cfd705a-9429-4a75-a665-ccdb20dbb6f8,SKU-10286,Casing R43,CTRA1-C-018-1,2026-07-21 02:30:02.965479+00
1cfdaf4b-6ad8-49a4-94f7-413bf52e3338,SKU-11738,Body Shell P43,CTRA1-N-051-1,2026-07-21 02:30:02.965479+00
1d4c432e-3d2e-4a83-b5ff-c20a112aa1fe,SKU-11774,Body Shell H49,CTRA1-O-006-1,2026-07-21 02:30:02.965479+00
1d6acf36-6f3d-4515-8278-6822b71b8d28,SKU-11589,Wheel Axle R14,CTRA1-M-039-2,2026-07-21 02:30:02.965479+00
1d7fb7b6-7018-4caf-9cac-2c8ede7be579,SKU-11357,Motor F89,CTRA1-K-049-2,2026-07-21 02:30:02.965479+00
1d88aa4a-2a26-4891-846c-0d8e9bdee063,SKU-10537,Body Shell S98,CTRA1-E-017-2,2026-07-21 02:30:02.965479+00
1dacc192-0ec1-4867-989f-617779aa48b2,SKU-11047,Gearbox T24,CTRA1-I-020-2,2026-07-21 02:30:02.965479+00
1dadf3d9-96fa-4ac0-8e6c-8766aa1eb879,SKU-11832,Casing C36,CTRA1-O-035-1,2026-07-21 02:30:02.965479+00
1db08356-9bd2-45bc-93c5-8eed0c63b215,SKU-10989,Panel L5,CTRA1-H-054-2,2026-07-21 02:30:02.965479+00
1dd3a442-b429-4e34-a265-a606b5b55283,SKU-11251,Sensor Component C49,CTRA1-J-059-2,2026-07-21 02:30:02.965479+00
1deee0f4-a23e-4569-8a7b-fd6fbb073abb,SKU-10609,Casing K1,CTRA1-E-053-2,2026-07-21 02:30:02.965479+00
1df03d11-7291-4faa-851a-a1b2a81736de,SKU-11437,Panel D24,CTRA1-L-026-2,2026-07-21 02:30:02.965479+00
1dfbff1d-2e31-4f7b-83d8-7b17d262f4b5,SKU-10857,Panel G97,CTRA1-G-051-2,2026-07-21 02:30:02.965479+00
1e014779-2aed-48a4-8738-ea37e6c4da20,SKU-12774,Sensor Component D33,CTRA1-W-002-1,2026-07-21 02:30:02.965479+00
1e025b06-ace8-4f91-88b1-65873a09c428,SKU-10346,Motor F3,CTRA1-C-048-1,2026-07-21 02:30:02.965479+00
1e371c8e-1a9e-4f2e-8f08-61d4bc434b14,SKU-11613,Wheel Axle F61,CTRA1-M-051-2,2026-07-21 02:30:02.965479+00
1e3ec228-ee0d-4570-9c13-2baeb9fb2582,SKU-12451,Panel J82,CTRA1-T-029-2,2026-07-21 02:30:02.965479+00
1e4e7041-9de5-41f4-8af3-7de4a13851f3,SKU-11752,Chassis X95,CTRA1-N-058-1,2026-07-21 02:30:02.965479+00
1e8e225b-f31e-4b67-8a2f-65c65072a283,SKU-11607,Casing B76,CTRA1-M-048-2,2026-07-21 02:30:02.965479+00
1ead405b-c3a7-4944-9a2f-f554f4254538,SKU-12414,Chassis U67,CTRA1-T-011-1,2026-07-21 02:30:02.965479+00
1ed509e6-3135-4304-ab00-752197d45cef,SKU-10663,Sensor Component Q83,CTRA1-F-017-2,2026-07-21 02:30:02.965479+00
1ef98b8a-e20f-4806-8930-259a71e30833,SKU-11842,Gearbox W49,CTRA1-O-040-1,2026-07-21 02:30:02.965479+00
1f11cfe7-4b02-4530-86de-29bcfd2010d8,SKU-11733,Motor G44,CTRA1-N-048-2,2026-07-21 02:30:02.965479+00
1f16b21a-600b-42d4-bd33-da28554150ba,SKU-11352,Sensor Component M45,CTRA1-K-047-1,2026-07-21 02:30:02.965479+00
1f17e39b-34f6-4f13-aae2-d4268548e2cf,SKU-10490,Casing G25,CTRA1-D-057-1,2026-07-21 02:30:02.965479+00
1f217ee4-e50c-490b-a7a9-75dc3bbc9382,SKU-12076,Wheel Axle T38,CTRA1-Q-031-1,2026-07-21 02:30:02.965479+00
1f493e8a-eb3b-4941-b457-07af02b6a2d8,SKU-11008,Casing X10,CTRA1-I-001-1,2026-07-21 02:30:02.965479+00
1f4ce20c-498c-4d36-846c-98e6d9b162c7,SKU-12744,Chassis Z20,CTRA1-V-050-1,2026-07-21 02:30:02.965479+00
1f6392c5-9dc7-4ce5-856b-3033b55ee3f0,SKU-12167,Gearbox P50,CTRA1-R-013-2,2026-07-21 02:30:02.965479+00
1f7fa362-b684-476c-b674-815969319bbc,SKU-12162,Casing E54,CTRA1-R-011-1,2026-07-21 02:30:02.965479+00
1f814b2a-cee4-4e94-a097-3278b19b0113,SKU-12991,Sensor Component W43,CTRA1-X-047-2,2026-07-21 02:30:02.965479+00
1f962f27-72e9-41c4-aecc-5f93f55d3a70,SKU-12202,Body Shell U58,CTRA1-R-031-1,2026-07-21 02:30:02.965479+00
1fb85731-1cda-4dcb-b09e-0c51aee8c764,SKU-11552,Gearbox S84,CTRA1-M-021-1,2026-07-21 02:30:02.965479+00
1fc7cabd-5bac-4e3e-8212-28bd7f285b8b,SKU-12269,Panel U17,CTRA1-S-001-2,2026-07-21 02:30:02.965479+00
1fd35b24-5926-4589-aa11-ea9dfdab4016,SKU-13011,Panel P33,CTRA1-X-057-2,2026-07-21 02:30:02.965479+00
1fd87fbc-e8a6-4433-9d3f-9d670144cb94,SKU-12413,Chassis L23,CTRA1-T-010-2,2026-07-21 02:30:02.965479+00
1fee7495-9bf6-4d50-9192-961766e66cfd,HW-TM-04,Standard 10mm Wheels (4-pack),CTRA1-F-005-1,2026-07-21 02:30:02.965479+00
200a3975-8b71-4512-b94e-b40c7432ad60,SKU-12039,Wheel Axle N16,CTRA1-Q-012-2,2026-07-21 02:30:02.965479+00
202fcb61-da34-4a90-bf48-4317d14aa23a,SKU-11986,Panel Z63,CTRA1-P-049-1,2026-07-21 02:30:02.965479+00
204aa758-b91e-42b4-852a-f8a29d6f79b4,SKU-11755,Wheel Axle O17,CTRA1-N-059-2,2026-07-21 02:30:02.965479+00
207c9e6f-3f46-408d-8a12-7aee74ce5078,SKU-10269,Motor D28,CTRA1-C-009-2,2026-07-21 02:30:02.965479+00
207df421-82c8-49b4-8881-151be18d2707,SKU-11259,Casing G48,CTRA1-J-063-2,2026-07-21 02:30:02.965479+00
20936d5e-aa60-4337-ac92-18c1d38572a7,SKU-12139,Gearbox Y20,CTRA1-Q-062-2,2026-07-21 02:30:02.965479+00
2099d663-adf4-4884-b550-d6aa2c84e60c,SKU-12100,Motor X12,CTRA1-Q-043-1,2026-07-21 02:30:02.965479+00
209ca400-ea3c-4e48-ad94-44fd1a889567,SKU-11627,Chassis U22,CTRA1-M-058-2,2026-07-21 02:30:02.965479+00
20ae54b3-c765-4648-bcfe-f59fecc2ab38,SKU-12987,Wheel Axle Z32,CTRA1-X-045-2,2026-07-21 02:30:02.965479+00
20e02e50-56dc-4b10-83a3-b97d77641197,SKU-11462,Body Shell D53,CTRA1-L-039-1,2026-07-21 02:30:02.965479+00
20f5987f-2927-43f3-831a-8d256ca3829f,SKU-12901,Motor F57,CTRA1-X-002-2,2026-07-21 02:30:02.965479+00
20f91462-864e-4b04-9204-3a1e1e2cac19,SKU-10508,Wheel Axle S83,CTRA1-E-003-1,2026-07-21 02:30:02.965479+00
2107e553-e3d2-4d8a-bbcc-ad8edacc9988,SKU-10854,Wheel Axle L13,CTRA1-G-050-1,2026-07-21 02:30:02.965479+00
2151a2fc-117e-4c2e-b80c-e33aaf004865,SKU-10193,Wheel Axle I46,CTRA1-B-034-2,2026-07-21 02:30:02.965479+00
2179fd09-1393-456c-b9eb-6e5fa0be0220,SKU-11879,Gearbox R38,CTRA1-O-058-2,2026-07-21 02:30:02.965479+00
217fdc05-13b5-4431-8911-fb0acf01bfde,SKU-11156,Wheel Axle T62,CTRA1-J-012-1,2026-07-21 02:30:02.965479+00
2182ee29-2cea-4a65-9e92-7a8507eda634,SKU-10410,Chassis X29,CTRA1-D-017-1,2026-07-21 02:30:02.965479+00
21864887-14a6-491a-96b8-0fb31eabc690,SKU-10670,Gearbox O90,CTRA1-F-021-1,2026-07-21 02:30:02.965479+00
218c2fa1-1b1f-4fb3-a11d-c014947444d1,SKU-10016,Motor N74,CTRA1-A-009-1,2026-07-21 02:30:02.965479+00
219501e9-c56e-4efd-b200-564cca7692f2,SKU-10153,Panel X71,CTRA1-B-014-2,2026-07-21 02:30:02.965479+00
21a5077e-9ded-4460-a463-a8231675ad42,SKU-10442,Casing G52,CTRA1-D-033-1,2026-07-21 02:30:02.965479+00
